Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Worst Size (KB),Worst SSIM,Worst Resolution,SSIM,Weighted Sum
dbvmk0tsk0o0hd59fi64z3own.png,dbvmk0tsk0o0hd59fi64z3own.png,https://static.licdn.com/aero-v1/sc/h/dbvmk0tsk0o0hd59fi64z3own,146.728515625,0.9992289899768697,1.0,1.0,146.728515625,146.728515625,1.0,100,1,2.0
2r8kd5zqpi905lkzsshdlvvn5.png,2r8kd5zqpi905lkzsshdlvvn5.png,https://static.licdn.com/aero-v1/sc/h/2r8kd5zqpi905lkzsshdlvvn5,236.0869140625,1.0,1.0,1.0,236.0869140625,236.0869140625,1.0,100,1,2.0
