Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Worst Size (KB),Worst SSIM,Worst Resolution,SSIM
pm-group-customer-highlight-thumb-1172x660.jpg,pm-group-customer-highlight-thumb-1172x660.jpg,https://damassets.autodesk.net/content/dam/autodesk/www/homepage/fy24/aec/pm-group-customer-highlight-thumb-1172x660.jpg,91.7138671875,0.3546975546975547,60680,0.0,129.732421875,129.732421875,1.0,100,1
decathlon-customer-highlight-thumb-1172x660.jpg,decathlon-customer-highlight-thumb-1172x660.jpg,https://damassets.autodesk.net/content/dam/autodesk/www/homepage/fy24/pdm/decathlon-customer-highlight-thumb-1172x660.jpg,59.2080078125,0.8352638352638353,0,0.0,43.3720703125,43.3720703125,1.0,100,1
jellyfish-customer-highlight-thumb-1172x660.jpg,jellyfish-customer-highlight-thumb-1172x660.jpg,https://damassets.autodesk.net/content/dam/autodesk/www/homepage/fy24/me/jellyfish-customer-highlight-thumb-1172x660.jpg,56.412109375,0.8352638352638353,0,0.0,70.3046875,70.3046875,1.0,100,1
autodesk-welcome-to-new-possible-thumb-1172x660.jpg,autodesk-welcome-to-new-possible-thumb-1172x660.jpg,https://damassets.autodesk.net/content/dam/autodesk/www/homepage/fy24/autodesk-welcome-to-new-possible-thumb-1172x660.jpg,78.7548828125,0.6002574002574003,60680,0.0,59.3017578125,59.3017578125,1.0,100,1
design-your-future-free-educational-access-thumb-788x444.jpg,design-your-future-free-educational-access-thumb-788x444.jpg,https://damassets.autodesk.net/content/dam/autodesk/www/homepage/fy24/design-your-future-free-educational-access-thumb-788x444.jpg,48.24609375,0.84993564993565,50869,0.0,48.24609375,48.24609375,1.0,100,1
latest-autodesk-news-thumb-788x444.jpg,latest-autodesk-news-thumb-788x444.jpg,https://damassets.autodesk.net/content/dam/autodesk/www/homepage/fy24/latest-autodesk-news-thumb-788x444.jpg,19.6142578125,0.84993564993565,50869,0.0,19.6142578125,19.6142578125,1.0,100,1
download-free-trial-thumb-788x444.jpg,download-free-trial-thumb-788x444.jpg,https://damassets.autodesk.net/content/dam/autodesk/www/homepage/fy24/download-free-trial-thumb-788x444.jpg,17.166015625,0.84993564993565,50869,0.0,34.2080078125,34.2080078125,1.0,100,1
