Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Worst Size (KB),Worst SSIM,Worst Resolution,SSIM,Weighted Sum
4104464-dqt.png,4104464-dqt.png,https://www.gamespot.com/a/uploads/screen_small/1701/17013431/4104464-dqt.png,107.2177734375,0.10307492420961456,0.24608024691358024,0.3412322274881517,107.2177734375,106.3935546875,1.0,80,1.0,0.587312474401732
ot_company_logo.png,ot_company_logo.png,https://cdn.cookielaw.org/logos/static/ot_company_logo.png,3.94140625,0.038511326860841424,0.0,1.0,3.94140625,3.94140625,1.0,100,1.0,1.0
519018-767897.jpg,519018-767897.jpg,https://www.gamespot.com/a/uploads/square_tiny/box/7/8/9/7/519018-767897.jpg,4.1259765625,0.06538461538461539,0.027777777777777776,1.0,4.1259765625,4.1259765625,1.0,100,1.0,1.0277777777777777
483376-675889.jpg,483376-675889.jpg,https://www.gamespot.com/a/uploads/square_tiny/box/5/8/8/9/483376-675889.jpg,3.376953125,0.06538461538461539,0.027777777777777776,1.0,3.376953125,3.376953125,1.0,100,1.0,1.0277777777777777
497748-715974.jpg,497748-715974.jpg,https://www.gamespot.com/a/uploads/square_tiny/box/5/9/7/4/497748-715974.jpg,3.2568359375,0.06538461538461539,0.027777777777777776,1.0,3.2568359375,3.2568359375,1.0,100,1.0,1.0277777777777777
565322-872861.jpg,565322-872861.jpg,https://www.gamespot.com/a/uploads/square_tiny/box/2/8/6/1/565322-872861.jpg,3.8896484375,0.06538461538461539,0.027777777777777776,1.0,3.8896484375,3.8896484375,1.0,100,1.0,1.0277777777777777
3599633-diablo_iv_logo.jpg,3599633-diablo_iv_logo.jpg,https://www.gamespot.com/a/uploads/square_tiny/1593/15930215/3599633-diablo_iv_logo.jpg,2.6591796875,0.06540258312723275,0.028711419753086418,1.0,2.6591796875,2.6591796875,1.0,100,1.0,1.0287114197530864
4165967-majornelson.jpg,4165967-majornelson.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1725/17256179/4165967-majornelson.jpg,6.25390625,0.04608830364058869,0.029459876543209876,1.0,6.25390625,6.25390625,1.0,100,1.0,1.02945987654321
4166161-zelda_er_v2_site.jpg,4166161-zelda_er_v2_site.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1574/15746725/4166161-zelda_er_v2_site.jpg,9.0771484375,0.07320824361734851,0.029459876543209876,1.0,9.0771484375,9.0771484375,1.0,100,1.0,1.02945987654321
4166170-battlebit_part2_site.jpg,4166170-battlebit_part2_site.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1352/13527689/4166170-battlebit_part2_site.jpg,8.8857421875,0.07935978659553185,0.029459876543209876,1.0,8.8857421875,8.8857421875,1.0,100,1.0,1.02945987654321
4165678-cyberpunk2077.jpg,4165678-cyberpunk2077.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1694/16945412/4165678-cyberpunk2077.jpg,5.896484375,0.03187357707245212,0.029459876543209876,1.0,5.896484375,5.896484375,1.0,100,1.0,1.02945987654321
4165683-8492473391-sc8i9.jpg,4165683-8492473391-sc8i9.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1646/16465123/4165683-8492473391-sc8i9.jpg,5.4736328125,0.032438326291399755,0.029459876543209876,1.0,5.4736328125,5.4736328125,1.0,100,1.0,1.02945987654321
4166155-cropped.jpeg,4166155-cropped.jpeg,https://www.gamespot.com/a/uploads/scale_tiny/1600/16003485/4166155-cropped.jpeg,5.3798828125,0.06243441762854145,0.029459876543209876,1.0,5.3798828125,5.3798828125,1.0,100,1.0,1.02945987654321
4166006-gssuperpockethed.jpg,4166006-gssuperpockethed.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1701/17013431/4166006-gssuperpockethed.jpg,6.7294921875,0.05273653888765788,0.029459876543209876,1.0,6.7294921875,6.7294921875,1.0,100,1.0,1.02945987654321
4166003-spoton_s1ep009_gamepreservation_20230714v3.jpg,4166003-spoton_s1ep009_gamepreservation_20230714v3.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1574/15746725/4166003-spoton_s1ep009_gamepreservation_20230714v3.jpg,8.6416015625,0.05125996123196209,0.029459876543209876,1.0,8.6416015625,8.6416015625,1.0,100,1.0,1.02945987654321
4166002-wowclassicpvpsystemchanges.jpg,4166002-wowclassicpvpsystemchanges.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1647/16470614/4166002-wowclassicpvpsystemchanges.jpg,7.0263671875,0.04986381730567777,0.029459876543209876,1.0,7.0263671875,7.0263671875,1.0,100,1.0,1.02945987654321
4165990-cropped.jpeg,4165990-cropped.jpeg,https://www.gamespot.com/a/uploads/scale_tiny/1600/16003485/4165990-cropped.jpeg,7.2958984375,0.044956554590102,0.029459876543209876,1.0,7.2958984375,7.2958984375,1.0,100,1.0,1.02945987654321
4165887-cropped.jpg,4165887-cropped.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1600/16003485/4165887-cropped.jpg,8.0244140625,0.04168856191977579,0.029459876543209876,1.0,8.0244140625,8.0244140625,1.0,100,1.0,1.02945987654321
4165679-exoprimal.jpg,4165679-exoprimal.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1725/17256179/4165679-exoprimal.jpg,7.1455078125,0.032986832986832984,0.029459876543209876,1.0,7.1455078125,7.1455078125,1.0,100,1.0,1.02945987654321
4162548-xur.jpg,4162548-xur.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1601/16018044/4162548-xur.jpg,8.0810546875,0.03976608187134503,0.029459876543209876,1.0,8.0810546875,8.0810546875,1.0,100,1.0,1.02945987654321
4165855-4155612-screenshot2023-06-21155359.jpg,4165855-4155612-screenshot2023-06-21155359.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1639/16394322/4165855-4155612-screenshot2023-06-21155359.jpg,7.2001953125,0.038800130420606455,0.029459876543209876,1.0,7.2001953125,7.2001953125,1.0,100,1.0,1.02945987654321
4165736-wowaugmentationevokercommunityreaction.jpg,4165736-wowaugmentationevokercommunityreaction.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1647/16470614/4165736-wowaugmentationevokercommunityreaction.jpg,6.02734375,0.036313701556301495,0.029459876543209876,1.0,6.02734375,6.02734375,1.0,100,1.0,1.02945987654321
4160755-4129489-mideadreckoning.jpg,4160755-4129489-mideadreckoning.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1813/18138562/4160755-4129489-mideadreckoning.jpg,5.166015625,0.03550648963150828,0.029459876543209876,1.0,5.166015625,5.166015625,1.0,100,1.0,1.02945987654321
4165219-ge.jpg,4165219-ge.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1752/17528202/4165219-ge.jpg,5.943359375,0.03479023534570969,0.029459876543209876,1.0,5.943359375,5.943359375,1.0,100,1.0,1.02945987654321
4165682-codblops-cold-war.jpg,4165682-codblops-cold-war.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1601/16018044/4165682-codblops-cold-war.jpg,6.1708984375,0.03414144312150337,0.029459876543209876,1.0,6.1708984375,6.1708984375,1.0,100,1.0,1.02945987654321
4164326-sdcc-2023.jpg,4164326-sdcc-2023.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1603/16030002/4164326-sdcc-2023.jpg,15.369140625,0.04272890484739677,0.029459876543209876,1.0,15.369140625,15.369140625,1.0,100,1.0,1.02945987654321
4165962-john-cena-barbie-2-071323-d8c1a05d50d84bffb563a2f357004c28.jpg,4165962-john-cena-barbie-2-071323-d8c1a05d50d84bffb563a2f357004c28.jpg,https://www.gamespot.com/a/uploads/scale_tiny/1179/11799911/4165962-john-cena-barbie-2-071323-d8c1a05d50d84bffb563a2f357004c28.jpg,6.4462890625,0.04856151805753928,0.03266203703703704,1.0,6.4462890625,6.4462890625,1.0,100,1.0,1.032662037037037
