Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Worst Size (KB),Worst SSIM,Worst Resolution,SSIM
TB1XBTZLxjaK1RjSZKzXXXVwXXa-1500-160.png_.webp,TB1XBTZLxjaK1RjSZKzXXXVwXXa-1500-160.png_.webp,https://gw.alicdn.com/tfs/TB1XBTZLxjaK1RjSZKzXXXVwXXa-1500-160.png_.webp,20.576171875,0.0,13680,0.0,20.576171875,20.576171875,1.0,100,1
TB1DlP.rCzqK1RjSZFjXXblCFXa-849-150.png,TB1DlP.rCzqK1RjSZFjXXblCFXa-849-150.png,https://gw.alicdn.com/tfs/TB1DlP.rCzqK1RjSZFjXXblCFXa-849-150.png,7.1787109375,0.01537042729787888,3264,0.0,7.1787109375,7.1787109375,1.0,100,1
TB1lTP.rCzqK1RjSZFjXXblCFXa-1071-72.png_.webp,TB1lTP.rCzqK1RjSZFjXXblCFXa-1071-72.png_.webp,https://gw.alicdn.com/tfs/TB1lTP.rCzqK1RjSZFjXXblCFXa-1071-72.png_.webp,16.21875,0.017214878573624345,2052,0.0,16.21875,16.21875,1.0,100,1
TB1YYQprCzqK1RjSZFHXXb3CpXa-105-105.png_.webp,TB1YYQprCzqK1RjSZFHXXb3CpXa-105-105.png_.webp,https://gw.alicdn.com/tfs/TB1YYQprCzqK1RjSZFHXXb3CpXa-105-105.png_.webp,1.9140625,0.030433446049800184,256,0.0,1.9140625,1.9140625,1.0,100,1
O1CN014foAT41FUSlw6McS7_!!6000000000490-2-tps-168-168.png,O1CN014foAT41FUSlw6McS7_!!6000000000490-2-tps-168-168.png,https://img.alicdn.com/imgextra/i4/O1CN014foAT41FUSlw6McS7_!!6000000000490-2-tps-168-168.png,13.9404296875,0.04211497079618813,2304,565429687.5,13.9404296875,13.375,1.0,20,1
O1CN01azrs031GG5w6SNhBn_!!6000000000594-2-tps-168-168.png,O1CN01azrs031GG5w6SNhBn_!!6000000000594-2-tps-168-168.png,https://gw.alicdn.com/imgextra/i1/O1CN01azrs031GG5w6SNhBn_!!6000000000594-2-tps-168-168.png,11.62109375,0.04211497079618813,2304,541015625.0,11.62109375,11.080078125,1.0,80,1
O1CN01MDxe981r4lx0SDEnQ_!!6000000005578-2-tps-336-336.png,O1CN01MDxe981r4lx0SDEnQ_!!6000000005578-2-tps-336-336.png,https://gw.alicdn.com/imgextra/i1/O1CN01MDxe981r4lx0SDEnQ_!!6000000005578-2-tps-336-336.png,75.5126953125,0.04211497079618813,2304,4739257812.5,75.5126953125,70.7734375,1.0,20,1
TB18z9JgfzO3e4jSZFxXXaP_FXa-168-168.png,TB18z9JgfzO3e4jSZFxXXaP_FXa-168-168.png,https://img.alicdn.com/tfs/TB18z9JgfzO3e4jSZFxXXaP_FXa-168-168.png,2.3525390625,0.04211497079618813,2304,0.0,2.3525390625,2.3525390625,1.0,100,1
O1CN010hDZ4B1z1a5w9Zl4G_!!6000000006654-2-tps-168-168.png,O1CN010hDZ4B1z1a5w9Zl4G_!!6000000006654-2-tps-168-168.png,https://gw.alicdn.com/imgextra/i2/O1CN010hDZ4B1z1a5w9Zl4G_!!6000000006654-2-tps-168-168.png,7.0498046875,0.04211497079618813,2304,0.0,7.0498046875,7.0498046875,1.0,100,1
O1CN01lpHjVd1aIeSPUVph8_!!3357163307-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,O1CN01lpHjVd1aIeSPUVph8_!!3357163307-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/O1CN01lpHjVd1aIeSPUVph8_!!3357163307-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,4.859375,0.0673224715647095,27889,0.0,4.859375,4.859375,1.0,100,1
O1CN01gnkCVu1DkNReNIBPJ_!!1006670254-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,O1CN01gnkCVu1DkNReNIBPJ_!!1006670254-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/O1CN01gnkCVu1DkNReNIBPJ_!!1006670254-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,32.5390625,0.14478942514601906,27889,0.0,32.5390625,32.5390625,1.0,100,1
