Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Worst Size (KB),Worst SSIM,Worst Resolution,SSIM,Weighted Sum,Resolution Percentage
O1CN01xUECyG1Bs2khGm9a8_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,O1CN01xUECyG1Bs2khGm9a8_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/O1CN01xUECyG1Bs2khGm9a8_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,8.228515625,1.2091299258681234,1.0,1.0,8.228515625,8.228515625,1.0,100,1,2.0,
3769236803_334259297.340x340.jpg_360x10000Q75.jpg_.webp,3769236803_334259297.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/2016/308/632/3769236803_334259297.340x340.jpg_360x10000Q75.jpg_.webp,18.884765625,1.350915431560593,1.0,1.0,18.884765625,18.884765625,1.0,100,1,2.0,
O1CN01CS91Bi1Bs2mKrvutt_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,O1CN01CS91Bi1Bs2mKrvutt_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/O1CN01CS91Bi1Bs2mKrvutt_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,14.134765625,1.5311264822134387,1.0,1.0,14.134765625,14.134765625,1.0,100,1,2.0,
O1CN010fxGWX1ohkxKeO9C3_!!3547335257-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,O1CN010fxGWX1ohkxKeO9C3_!!3547335257-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/O1CN010fxGWX1ohkxKeO9C3_!!3547335257-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,22.955078125,1.7488713318284426,1.0,1.0,22.955078125,22.955078125,1.0,100,1,2.0,
O1CN01bDdCfu2860WfX7YE5_!!2816597882-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,O1CN01bDdCfu2860WfX7YE5_!!2816597882-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/O1CN01bDdCfu2860WfX7YE5_!!2816597882-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,13.890625,2.0401579986833442,1.0,1.0,13.890625,13.890625,1.0,100,1,2.0,
9578402885_2083700709.340x340.jpg_360x10000Q75.jpg_.webp,9578402885_2083700709.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/2018/588/204/9578402885_2083700709.340x340.jpg_360x10000Q75.jpg_.webp,11.875,2.4536817102137767,1.0,1.0,11.875,11.875,1.0,100,1,2.0,
O1CN01LbU62c1ohknOgacF3_!!3547335257-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,O1CN01LbU62c1ohknOgacF3_!!3547335257-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/O1CN01LbU62c1ohknOgacF3_!!3547335257-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,19.220703125,4.182186234817814,1.0,1.0,19.220703125,19.220703125,1.0,100,1,2.0,
O1CN01JT6XhY1Bs2iwPPIsh_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,O1CN01JT6XhY1Bs2iwPPIsh_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/O1CN01JT6XhY1Bs2iwPPIsh_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,10.400390625,1.2025611175785798,1.0,1.0,10.400390625,10.400390625,1.0,100,1,2.0,
O1CN0163Nb4G1Bs2ieA8oeg_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,O1CN0163Nb4G1Bs2ieA8oeg_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/O1CN0163Nb4G1Bs2ieA8oeg_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,9.833984375,6.350409836065574,1.0,1.0,9.833984375,9.833984375,1.0,100,1,2.0,
O1CN01FSPSTX1grMGl9gyWz_!!2206598634195-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,O1CN01FSPSTX1grMGl9gyWz_!!2206598634195-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/O1CN01FSPSTX1grMGl9gyWz_!!2206598634195-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,5.62109375,14.15068493150685,1.0,1.0,5.62109375,5.62109375,1.0,100,1,2.0,
O1CN01L5bhwi1NU1LYTMEZx_!!2901601572-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,O1CN01L5bhwi1NU1LYTMEZx_!!2901601572-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/O1CN01L5bhwi1NU1LYTMEZx_!!2901601572-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,26.537109375,1.0,1.0,1.0,26.537109375,26.537109375,1.0,100,1,2.0,
10938274509_1698660574.340x340.jpg_360x10000Q75.jpg_.webp,10938274509_1698660574.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/2019/905/472/10938274509_1698660574.340x340.jpg_360x10000Q75.jpg_.webp,29.134765625,1.3433029908972691,1.0,1.0,29.134765625,29.134765625,1.0,100,1,2.0,
22355014519_1146865542.340x340.jpg_360x10000Q75.jpg_.webp,22355014519_1146865542.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/2020/915/410/22355014519_1146865542.340x340.jpg_360x10000Q75.jpg_.webp,3.849609375,1.508029197080292,1.0,1.0,3.849609375,3.849609375,1.0,100,1,2.0,
1477471329_1550461398.340x340.jpg_360x10000Q75.jpg_.webp,1477471329_1550461398.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/2014/923/174/1477471329_1550461398.340x340.jpg_360x10000Q75.jpg_.webp,21.21875,1.7361344537815124,1.0,1.0,21.21875,21.21875,1.0,100,1,2.0,
18130675787_362766365.340x340.jpg_360x10000Q75.jpg_.webp,18130675787_362766365.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/2020/787/576/18130675787_362766365.340x340.jpg_360x10000Q75.jpg_.webp,51.95703125,2.021526418786693,1.0,1.0,51.95703125,51.95703125,1.0,100,1,2.0,
O1CN013HboXY1Bs2mIB0PyX_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,O1CN013HboXY1Bs2mIB0PyX_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/O1CN013HboXY1Bs2mIB0PyX_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,25.791015625,2.4210937500000003,1.0,1.0,25.791015625,25.791015625,1.0,100,1,2.0,
O1CN01VBX8e51IVKPCuXF5m_!!4258620898-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,O1CN01VBX8e51IVKPCuXF5m_!!4258620898-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/O1CN01VBX8e51IVKPCuXF5m_!!4258620898-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,29.091796875,4.182186234817814,1.0,1.0,29.091796875,29.091796875,1.0,100,1,2.0,
O1CN0101aZ6D1Bs2inryfu1_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,O1CN0101aZ6D1Bs2inryfu1_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/O1CN0101aZ6D1Bs2inryfu1_!!0-0-cib.340x340.jpg_360x10000Q75.jpg_.webp,4.56640625,3.065281899109792,1.0,2210503.5986928726,4.56640625,0.84765625,0.9854618347084241,0,1,2210504.5986928726,
8939608783_1492657371.340x340.jpg_360x10000Q75.jpg_.webp,8939608783_1492657371.340x340.jpg_360x10000Q75.jpg_.webp,https://cbu01.alicdn.com/img/ibank/2018/387/806/8939608783_1492657371.340x340.jpg_360x10000Q75.jpg_.webp,17.51953125,1.0888966971187632,1.0,2287348.673144528,17.51953125,1.541015625,0.9353616597754909,0,1,2287349.673144528,
O1CN01Jx0TFa1YIzeeK8BHl_!!6000000003037-2-tps-168-168.png_.webp,O1CN01Jx0TFa1YIzeeK8BHl_!!6000000003037-2-tps-168-168.png_.webp,https://gw.alicdn.com/imgextra/i4/O1CN01Jx0TFa1YIzeeK8BHl_!!6000000003037-2-tps-168-168.png_.webp,1.771484375,1.3204090328078397,0.01294417153716519,87158140.94451582,1.771484375,1.404296875,0.9433998946543386,10,1,87158140.95746,
