Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Worst Size (KB),Worst SSIM,Worst Resolution,SSIM,Weighted Sum,Resolution Percentage
O1CN01FgQFp81spmBXqQMtA_!!6000000005816-2-tps-183-144.png_q90.png,O1CN01FgQFp81spmBXqQMtA_!!6000000005816-2-tps-183-144.png_q90.jpg,https://gw.alicdn.com/imgextra/i3/O1CN01FgQFp81spmBXqQMtA_!!6000000005816-2-tps-183-144.png_q90.jpg,11.9609375,1.0,0.04431599229287091,1.2892156862745097,11.9609375,11.76171875,1.0,80,1.0,1.3335316785673805,
O1CN01XvgI7r1RhXcS6RW7e_!!383192143-0-picasso.jpg_500x500q90.jpg,O1CN01XvgI7r1RhXcS6RW7e_!!383192143-0-picasso.jpg_500x500q90.jpg,https://gw.alicdn.com/bao/uploaded/i1/383192143/O1CN01XvgI7r1RhXcS6RW7e_!!383192143-0-picasso.jpg_500x500q90.jpg,80.1142578125,0.0880503144654088,0.43917572907481794,1.0,80.1142578125,80.1142578125,1.0,100,1.0,1.439175729074818,
O1CN01ufbtqb2CIbredb3Lk_!!0-item_pic.jpg_500x500q90.jpg,O1CN01ufbtqb2CIbredb3Lk_!!0-item_pic.jpg_500x500q90.jpg,https://gw.alicdn.com/bao/uploaded/i2/2111688451/O1CN01ufbtqb2CIbredb3Lk_!!0-item_pic.jpg_500x500q90.jpg,85.884765625,0.06263982102908278,0.43917572907481794,1.0,85.884765625,85.884765625,1.0,100,1.0,1.439175729074818,
TB2CQ2mf0.LL1JjSZFEXXcVmXXa_!!823886800.jpg_500x500q90.jpg,TB2CQ2mf0.LL1JjSZFEXXcVmXXa_!!823886800.jpg_500x500q90.jpg,https://gw.alicdn.com/bao/uploaded/i4/823886800/TB2CQ2mf0.LL1JjSZFEXXcVmXXa_!!823886800.jpg_500x500q90.jpg,81.3505859375,0.04819277108433735,0.43917572907481794,1.0,81.3505859375,81.3505859375,1.0,100,1.0,1.439175729074818,
O1CN01io7GGu1hy3ky8gkvU_!!6000000004345-0-sm.jpg_500x500q90.jpg,O1CN01io7GGu1hy3ky8gkvU_!!6000000004345-0-sm.jpg_500x500q90.jpg,https://gw.alicdn.com/bao/uploaded/i1/6000000004345/O1CN01io7GGu1hy3ky8gkvU_!!6000000004345-0-sm.jpg_500x500q90.jpg,53.359375,0.04861111111111111,0.43917572907481794,1.0,53.359375,53.359375,1.0,100,1.0,1.439175729074818,
TB2UPdBgxRDOuFjSZFzXXcIipXa_!!1048118318.jpg_500x500q90.jpg,TB2UPdBgxRDOuFjSZFzXXcIipXa_!!1048118318.jpg_500x500q90.jpg,https://gw.alicdn.com/bao/uploaded/i2/1048118318/TB2UPdBgxRDOuFjSZFzXXcIipXa_!!1048118318.jpg_500x500q90.jpg,34.5341796875,0.03943661971830986,0.43917572907481794,1.0,34.5341796875,34.5341796875,1.0,100,1.0,1.439175729074818,
O1CN01Mz7cMQ28aEYDxRARE_!!0-item_pic.jpg_500x500q90.jpg,O1CN01Mz7cMQ28aEYDxRARE_!!0-item_pic.jpg_500x500q90.jpg,https://gw.alicdn.com/bao/uploaded/i4/3017837948/O1CN01Mz7cMQ28aEYDxRARE_!!0-item_pic.jpg_500x500q90.jpg,62.822265625,0.03357314148681056,0.43917572907481794,1.0,62.822265625,62.822265625,1.0,100,1.0,1.439175729074818,
O1CN01bXVxTe1vZhFSbEbfu_!!852846187.jpg_500x500q90.jpg,O1CN01bXVxTe1vZhFSbEbfu_!!852846187.jpg_500x500q90.jpg,https://gw.alicdn.com/bao/uploaded/i4/852846187/O1CN01bXVxTe1vZhFSbEbfu_!!852846187.jpg_500x500q90.jpg,93.4970703125,0.144702842377261,0.43917572907481794,1.0,93.4970703125,93.4970703125,1.0,100,1.0,1.439175729074818,
O1CN01Aq0f1P2I4ljA09lfk_!!0-item_pic.jpg_500x500q90.jpg,O1CN01Aq0f1P2I4ljA09lfk_!!0-item_pic.jpg_500x500q90.jpg,https://gw.alicdn.com/bao/uploaded/i1/1721099233/O1CN01Aq0f1P2I4ljA09lfk_!!0-item_pic.jpg_500x500q90.jpg,80.7998046875,0.08682170542635659,0.43917572907481794,1.0,80.7998046875,80.7998046875,1.0,100,1.0,1.439175729074818,
O1CN01N2kxEs1IPN0zq6xi2_!!2843280885.jpg_500x500q90.jpg,O1CN01N2kxEs1IPN0zq6xi2_!!2843280885.jpg_500x500q90.jpg,https://gw.alicdn.com/bao/uploaded/i1/2843280885/O1CN01N2kxEs1IPN0zq6xi2_!!2843280885.jpg_500x500q90.jpg,53.044921875,0.062015503875969,0.43917572907481794,1.0,53.044921875,53.044921875,1.0,100,1.0,1.439175729074818,
