Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Worst Size (KB),Worst SSIM,Worst Resolution,SSIM,Weighted Sum,Resolution Percentage
reduced_eecef9fef782823c4101d32792937440.jpeg,eecef9fef782823c4101d32792937440.jpeg,https://img1.wsimg.com/cdn/Image/All/FOS-Intl/4/All/dd6f3ed2-0d52-4e13-976c-c699632adc15/76640_FTR_DomainUpdate76640_FTR_You.jpg,77.8017578125,1.0,1.0,1.0,17.3525390625,77.8017578125,1.0,100,0.700371336486526,2.0,11.0
reduced_c552866de7789f9759f0cd5e8c8ce326.jpeg,c552866de7789f9759f0cd5e8c8ce326.jpeg,https://img1.wsimg.com/cdn/Image/All/All/7/All/f2fd1aa2-0969-4f2e-9ffd-982a372461dc/latam-feat-hp-ssl.jpg,76.4560546875,0.8088518280949327,1.0,1.0,4.98046875,76.4560546875,1.0,100,0.8420672591822235,2.0,1.0
reduced_2ae92b5a5235bb5a3e51e164cd7d0946.jpeg,2ae92b5a5235bb5a3e51e164cd7d0946.jpeg,https://img1.wsimg.com/cdn/Image/All/AllChannelsFoS/1/All/6d6f5805-13ea-479d-a101-9d50e8875fe3/img-feat-hosting.jpg,91.6904296875,0.6718167288225892,1.0,1.0,66.640625,91.6904296875,1.0,100,0.9600154192961274,2.0,76.5
