Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Worst Size (KB),Worst SSIM,Worst Resolution,SSIM,Weighted Sum,Resolution Percentage
reduced_6b72e51833a3ce19.jpg!q70.dpg,6b72e51833a3ce19.jpg!q70.dpg,https://m.360buyimg.com/babel/jfs/t1/198465/38/1044/165134/6107552fE5ecaae62/6b72e51833a3ce19.jpg!q70.dpg,92.919921875,0.04655594881568201,0.08361514734847077,1.0,28.5693359375,92.919921875,1.0,100,0.9031378521033782,1.0836151473484708,12.0
reduced_5ac1c154N9e5f01a4.jpg!q70.dpg,5ac1c154N9e5f01a4.jpg!q70.dpg,https://m.360buyimg.com/babel/jfs/t18718/285/1205081015/93884/19c95f97/5ac1c154N9e5f01a4.jpg!q70.dpg,56.7529296875,0.04655594881568201,0.08361514734847077,1.0,19.7509765625,56.7529296875,1.0,100,0.9032698052002204,1.0836151473484708,11.0
reduced_4d1a671bd8b0078b.jpg!q70.dpg,4d1a671bd8b0078b.jpg!q70.dpg,https://m.360buyimg.com/babel/jfs/t1/108574/21/39869/290054/647986d4F20696d27/4d1a671bd8b0078b.jpg!q70.dpg,176.89453125,0.10667498440424206,0.08361514734847077,1.0,55.7705078125,176.89453125,1.0,100,0.9003855548022054,1.0836151473484708,13.0
reduced_35838ae575fbdc00.jpg!q70.dpg,35838ae575fbdc00.jpg!q70.dpg,https://m.360buyimg.com/babel/jfs/t1/203185/33/37097/172943/649a4a0dFd5861b84/35838ae575fbdc00.jpg!q70.dpg,125.9423828125,0.10667498440424206,0.08361514734847077,1.0,64.951171875,125.9423828125,1.0,100,0.901223598677014,1.0836151473484708,30.0
reduced_62ce446666ef82fc.jpg!q70.dpg,62ce446666ef82fc.jpg!q70.dpg,https://m.360buyimg.com/babel/jfs/t1/221504/27/31446/70567/64915e5eFb602205d/62ce446666ef82fc.jpg!q70.dpg,71.025390625,0.04655594881568201,0.08361514734847077,1.0,17.666015625,71.025390625,1.0,100,0.9062514188842723,1.0836151473484708,7.0
reduced_956a910510374cca.jpg!q70.dpg,956a910510374cca.jpg!q70.dpg,https://m.360buyimg.com/babel/jfs/t1/159796/38/374/170682/5feaf460Ee922827b/956a910510374cca.jpg!q70.dpg,109.90234375,0.10667498440424206,0.08361514734847077,1.0,38.0400390625,109.90234375,1.0,100,0.9064465800251004,1.0836151473484708,15.0
reduced_cff56027b7ff194f.jpg!q70.dpg,cff56027b7ff194f.jpg!q70.dpg,https://m.360buyimg.com/babel/jfs/t1/60120/9/20886/155576/630c49e8Edf19503a/cff56027b7ff194f.jpg!q70.dpg,108.1630859375,0.10667498440424206,0.08361514734847077,1.0,31.3193359375,108.1630859375,1.0,100,0.9037425291412433,1.0836151473484708,12.0
reduced_5710d426b4479d46.jpg!q70.dpg,5710d426b4479d46.jpg!q70.dpg,https://m.360buyimg.com/babel/jfs/t1/74966/16/23028/82503/64985b35F2c2721e7/5710d426b4479d46.jpg!q70.dpg,81.2958984375,0.04655594881568201,0.08361514734847077,1.0,21.76953125,81.2958984375,1.0,100,0.9039661575321061,1.0836151473484708,9.0
reduced_b7f9381b8f3b98b1.png,b7f9381b8f3b98b1.png,https://m.360buyimg.com/babel/jfs/t1/67826/3/24736/33064/63fffd07F86731bb8/b7f9381b8f3b98b1.png,90.205078125,0.31608133086876156,0.13192612137203166,1.0,329.66015625,86.146484375,1.0,80,1.0,1.1319261213720317,1.0
reduced_442adf2524d2920d.png,442adf2524d2920d.png,https://m.360buyimg.com/babel/jfs/t1/123874/3/34811/33876/63b4da4bFccb2c1ea/442adf2524d2920d.png,88.4951171875,0.31608133086876156,0.13192612137203166,1.0489651691065118,315.6171875,84.6259765625,1.0,80,1.0,1.1808912904785436,1.0
