Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Worst Size (KB),Worst SSIM,Worst Resolution,SSIM,Weighted Sum,Resolution Percentage
reduced_a52bcc6bf9151de6ed83f1566fa7e2b5.jpeg,a52bcc6bf9151de6ed83f1566fa7e2b5.jpeg,https://m.media-amazon.com/images/I/71D+hBGzHUL._AC_SY160_.jpg,6.92578125,0.22962962962962963,0.05504727272727273,1.0,1.1630859375,6.92578125,1.0,100,0.702475448261374,1.0550472727272728,4.0
reduced_85a698a8b4c21e77621d841e20e64e1f.jpeg,85a698a8b4c21e77621d841e20e64e1f.jpeg,https://m.media-amazon.com/images/I/91x7Oj8vR1L._AC_SY80_.jpg,3.3837890625,0.248,0.05504727272727273,1.0,0.7734375,3.3837890625,1.0,100,0.7097072458771428,1.0550472727272728,5.0
reduced_3eda55cdbb3929fedcab28f08786f40e.jpeg,3eda55cdbb3929fedcab28f08786f40e.jpeg,https://m.media-amazon.com/images/I/81tFqSfzTiL._AC_SY160_.jpg,5.8984375,0.21379310344827585,0.05504727272727273,1.0,1.2548828125,5.8984375,1.0,100,0.7129476470609254,1.0550472727272728,6.0
reduced_5a9f71b39684c64372e728f69d3f0cc4.jpeg,5a9f71b39684c64372e728f69d3f0cc4.jpeg,https://m.media-amazon.com/images/I/61I7nyAHeLL._AC_SS260_.jpg,10.806640625,0.11272727272727273,0.08018181818181819,1.0,1.263671875,10.806640625,1.0,100,0.7867477238369233,1.0801818181818181,1.0
reduced_2be384e34cb22caf99f9047490413432.jpeg,2be384e34cb22caf99f9047490413432.jpeg,https://m.media-amazon.com/images/I/419cYd9fhbL._AC_SS260_.jpg,8.9560546875,0.11272727272727273,0.08018181818181819,1.0,1.6845703125,8.9560546875,1.0,100,0.8501326299224131,1.0801818181818181,1.0
reduced_0a6864f2d590dc2692acde92a160fddc.jpeg,0a6864f2d590dc2692acde92a160fddc.jpeg,https://m.media-amazon.com/images/I/61JlU3XKmUL._AC_SS260_.jpg,13.486328125,0.10416666666666667,0.08018181818181819,1.0,1.919921875,13.486328125,1.0,100,0.7462529402020694,1.0801818181818181,1.0
reduced_658e0ccdacdf00ab58d9a5f1ede6a41f.jpeg,658e0ccdacdf00ab58d9a5f1ede6a41f.jpeg,https://m.media-amazon.com/images/I/91nbTKFYBfL._AC_SS260_.jpg,23.78125,0.10416666666666667,0.08018181818181819,1.0,4.1796875,23.78125,1.0,100,0.7160012788156112,1.0801818181818181,6.0
reduced_2a8e60f5c834da204146652e9d9aa05f.jpeg,2a8e60f5c834da204146652e9d9aa05f.jpeg,https://m.media-amazon.com/images/I/61tJk83HJLL._AC_SS260_.jpg,7.6484375,0.10416666666666667,0.08018181818181819,1.0,0.9833984375,7.6484375,1.0,100,0.7493085924108808,1.0801818181818181,1.0
reduced_0971cccc1cdb58afd0271c28a4efabf8.jpeg,0971cccc1cdb58afd0271c28a4efabf8.jpeg,https://m.media-amazon.com/images/I/61Rn+sPjtOL._AC_SS260_.jpg,14.068359375,0.10827803003842124,0.08018181818181819,1.0,2.580078125,14.068359375,1.0,100,0.712567074007506,1.0801818181818181,5.0
reduced_9cc2ca85c00d924538cac9175dc540d6.jpeg,9cc2ca85c00d924538cac9175dc540d6.jpeg,https://m.media-amazon.com/images/I/71jxyj+5PUL._AC_SS260_.jpg,13.4345703125,0.11272727272727273,0.08018181818181819,1.0,1.634765625,13.4345703125,1.0,100,0.7733042100148002,1.0801818181818181,1.0
reduced_030fca2f6f97c7085f263b3999aa0b3d.jpeg,030fca2f6f97c7085f263b3999aa0b3d.jpeg,https://m.media-amazon.com/images/I/61tBoj39-1L._AC_SS260_.jpg,8.115234375,0.10827803003842124,0.08018181818181819,1.0,1.3857421875,8.115234375,1.0,100,0.7961869053637136,1.0801818181818181,1.0
reduced_e72c144fb7f9761b31029f440d6e0774.jpeg,e72c144fb7f9761b31029f440d6e0774.jpeg,https://m.media-amazon.com/images/I/A1bM1Xx5YZL._AC_SS260_.jpg,23.8525390625,0.10827803003842124,0.08018181818181819,1.0,2.794921875,23.8525390625,1.0,100,0.7201517664346979,1.0801818181818181,1.0
reduced_a2a02e99ad83e3d0a4167afe70e3d65d.jpeg,a2a02e99ad83e3d0a4167afe70e3d65d.jpeg,https://m.media-amazon.com/images/I/81gQXdMsJXL._AC_SY400_.jpg,12.439453125,0.1426599171652094,0.18851636363636365,1.0,2.166015625,12.439453125,1.0,100,0.8162052807786704,1.1885163636363636,1.0
